alpha,c_l,c_d,c_m,converged
13.94,0.593,0.2056,-0.01675,1.0
13.95,0.593,0.2057,-0.01682,1.0
13.96,0.5933,0.2058,-0.01686,1.0
13.97,0.5933,0.2059,-0.01692,1.0
13.98,0.5938,0.206,-0.01697,1.0
13.99,0.5938,0.2062,-0.01701,1.0
14.0,0.594,0.2063,-0.01707,1.0
14.01,0.594,0.2064,-0.01712,1.0
14.02,0.5947,0.2065,-0.01718,1.0
14.03,0.5947,0.2067,-0.01723,1.0
14.04,0.595,0.2068,-0.01727,1.0
14.05,0.4553,0.1847,-0.001489,0.0
14.06,0.5957,0.2072,-0.01738,1.0
14.07,0.5957,0.2073,-0.01744,1.0
14.08,0.596,0.2074,-0.01749,1.0
14.09,0.596,0.2075,-0.01753,1.0
14.1,0.5967,0.2076,-0.0176,1.0
14.11,0.5967,0.2078,-0.01764,1.0
14.12,0.597,0.2079,-0.0177,1.0
14.13,0.597,0.208,-0.01775,1.0
14.14,0.5977,0.2081,-0.01779,1.0
14.15,0.5977,0.2083,-0.01785,1.0
14.16,0.598,0.2084,-0.0179,1.0
