alpha,c_l,c_d,c_m,converged
-1.48,0.1,0.0516,-0.10345,1.0
-1.47,0.1026,0.0514,-0.1039,1.0
-1.46,0.1052,0.05118,-0.10425,1.0
-1.45,0.1078,0.05096,-0.1046,1.0
-1.44,0.11035,0.05078,-0.1049,1.0
-1.43,0.11285,0.0506,-0.1053,1.0
-1.42,0.1153,0.0504,-0.1056,1.0
-1.41,0.1178,0.05026,-0.1059,1.0
-1.4,0.1202,0.05014,-0.1062,1.0
-1.39,0.1226,0.05002,-0.1065,1.0
-1.38,0.125,0.0499,-0.10675,1.0
-1.37,0.1273,0.0498,-0.10706,1.0
-1.36,0.1298,0.04968,-0.1073,1.0
-1.35,0.1321,0.04962,-0.10754,1.0
-1.34,0.1344,0.04953,-0.1078,1.0
-1.33,0.1367,0.04947,-0.10803,1.0
-1.32,0.139,0.0494,-0.1083,1.0
-1.31,0.1414,0.04935,-0.1085,1.0
-1.3,0.1437,0.04932,-0.10876,1.0
-1.29,0.146,0.04926,-0.109,1.0
-1.28,0.1483,0.04922,-0.10925,1.0
-1.27,0.1506,0.0492,-0.1095,1.0
-1.26,0.153,0.04916,-0.10974,1.0
-1.25,0.1553,0.04913,-0.1099,1.0
-1.24,0.1577,0.0491,-0.11017,1.0
-1.23,0.16,0.04907,-0.1104,1.0
-1.22,0.1625,0.04907,-0.11066,1.0
-1.21,0.1649,0.04904,-0.1109,1.0
-1.2,0.1674,0.04904,-0.11115,1.0
-1.19,0.1698,0.049,-0.1114,1.0
-1.18,0.1722,0.049,-0.1117,1.0
-1.17,0.1747,0.049,-0.11194,1.0
-1.16,0.1772,0.049,-0.1122,1.0
-1.15,0.1798,0.049,-0.1124,1.0
-1.14,0.1824,0.049,-0.11273,1.0
-1.13,0.1848,0.049,-0.113,1.0
-1.12,0.1874,0.049,-0.1132,1.0
-1.11,0.1898,0.04904,-0.11346,1.0
-1.1,0.1923,0.04907,-0.1137,1.0
-1.09,0.1946,0.04913,-0.11395,1.0
-1.08,0.197,0.04916,-0.11414,1.0
-1.07,0.1995,0.04926,-0.1144,1.0
-1.06,0.2019,0.04932,-0.1146,1.0
-1.05,0.2043,0.0494,-0.11487,1.0
-1.04,0.2068,0.0495,-0.1151,1.0
-1.03,0.209,0.0496,-0.1153,1.0
-1.02,0.2113,0.0497,-0.11554,1.0
-1.01,0.2113,0.0497,-0.11536,1.0
-1.0,0.2096,0.04965,-0.115,1.0
-0.99,0.2078,0.0496,-0.11456,1.0
-0.98,0.2058,0.04953,-0.11414,1.0
-0.97,0.2041,0.04947,-0.1137,1.0
-0.96,0.2026,0.04944,-0.1134,1.0
-0.95,0.2014,0.0494,-0.11304,1.0
-0.94,0.2003,0.04938,-0.1128,1.0
-0.93,0.1995,0.04935,-0.1125,1.0
-0.92,0.1987,0.04935,-0.11224,1.0
-0.91,0.1981,0.04932,-0.11206,1.0
-0.9,0.1976,0.04932,-0.1118,1.0
-0.89,0.1973,0.04932,-0.11163,1.0
-0.88,0.1969,0.04932,-0.11145,1.0
-0.87,0.1967,0.04932,-0.11127,1.0
-0.86,0.1965,0.04932,-0.11115,1.0
-0.85,0.1964,0.04932,-0.11096,1.0
-0.84,0.1964,0.04932,-0.11084,1.0
-0.83,0.1964,0.04932,-0.1107,1.0
-0.82,0.1964,0.04935,-0.1106,1.0
-0.81,0.1965,0.04935,-0.1105,1.0
-0.8,0.1968,0.04938,-0.11035,1.0
-0.79,0.1969,0.04938,-0.1103,1.0
-0.78,0.1971,0.0494,-0.11017,1.0
-0.77,0.1975,0.0494,-0.1101,1.0
-0.76,0.1978,0.04944,-0.11,1.0
-0.75,0.1981,0.04947,-0.1099,1.0
-0.74,0.1985,0.0495,-0.10986,1.0
-0.73,0.199,0.0495,-0.1098,1.0
-0.72,0.1993,0.04953,-0.1097,1.0
-0.71,0.1998,0.04956,-0.1096,1.0
-0.7,0.2003,0.0496,-0.10956,1.0
-0.69,0.2008,0.04962,-0.1095,1.0
-0.68,0.2014,0.04965,-0.10944,1.0
-0.67,0.2019,0.0497,-0.1094,1.0
-0.66,0.2025,0.04974,-0.1094,1.0
-0.65,0.2031,0.04977,-0.1093,1.0
-0.64,0.2037,0.0498,-0.10925,1.0
-0.63,0.2043,0.04987,-0.1092,1.0
-0.62,0.2051,0.0499,-0.1092,1.0
-0.61,0.2057,0.04996,-0.10913,1.0
-0.6,0.2065,0.04996,-0.10913,1.0
-0.59,0.2087,0.04965,-0.1095,1.0
-0.58,0.2104,0.04944,-0.1097,1.0
-0.57,0.2119,0.0493,-0.10986,1.0
-0.56,0.2131,0.04916,-0.11,1.0
-0.55,0.2144,0.04907,-0.1101,1.0
-0.54,0.2156,0.04898,-0.11017,1.0
-0.53,0.2167,0.04892,-0.1102,1.0
-0.52,0.2177,0.04886,-0.1103,1.0
-0.51,0.2188,0.04883,-0.11035,1.0
-0.5,0.2197,0.04877,-0.11035,1.0
-0.49,0.2208,0.04874,-0.1104,1.0
-0.48,0.2218,0.0487,-0.1104,1.0
-0.47,0.2228,0.04868,-0.1105,1.0
-0.46,0.2239,0.04865,-0.1105,1.0
-0.45,0.2249,0.04865,-0.11053,1.0
-0.44,0.2258,0.0486,-0.11053,1.0
-0.43,0.2269,0.04858,-0.1106,1.0
-0.42,0.2279,0.04858,-0.1106,1.0
-0.41,0.229,0.04855,-0.11066,1.0
-0.4,0.23,0.04855,-0.11066,1.0
-0.39,0.2311,0.04855,-0.1107,1.0
-0.38,0.2322,0.04852,-0.1107,1.0
-0.37,0.2333,0.04852,-0.1108,1.0
-0.36,0.2344,0.04852,-0.1108,1.0
-0.35,0.2355,0.04852,-0.11084,1.0
-0.34,0.2366,0.0485,-0.11084,1.0
-0.33,0.2377,0.0485,-0.1109,1.0
-0.32,0.2388,0.0485,-0.11096,1.0
-0.31,0.24,0.0485,-0.11096,1.0
-0.3,0.2411,0.0485,-0.111,1.0
-0.29,0.2423,0.0485,-0.1111,1.0
-0.28,0.2435,0.0485,-0.1111,1.0
-0.27,0.2448,0.0485,-0.11115,1.0
-0.26,0.246,0.0485,-0.1112,1.0
-0.25,0.2473,0.0485,-0.11127,1.0
-0.24,0.2485,0.0485,-0.1113,1.0
-0.23,0.2499,0.0485,-0.1114,1.0
-0.22,0.2512,0.0485,-0.11145,1.0
-0.21,0.2524,0.0485,-0.1115,1.0
-0.2,0.254,0.0485,-0.1116,1.0
-0.19,0.2551,0.0485,-0.11163,1.0
-0.18,0.2566,0.0485,-0.1117,1.0
-0.17,0.2578,0.0485,-0.1118,1.0
-0.16,0.2593,0.0485,-0.1119,1.0
-0.15,0.2607,0.0485,-0.11194,1.0
-0.14,0.2622,0.0485,-0.11206,1.0
-0.13,0.2637,0.0485,-0.1121,1.0
-0.12,0.2651,0.04852,-0.1122,1.0
-0.11,0.2666,0.04852,-0.1123,1.0
-0.1,0.268,0.04852,-0.11237,1.0
-0.09,0.2695,0.04852,-0.1124,1.0
-0.08,0.271,0.04855,-0.11255,1.0
-0.07,0.2727,0.04855,-0.1126,1.0
-0.06,0.2742,0.04855,-0.11273,1.0
-0.05,0.276,0.04858,-0.11285,1.0
-0.04,0.2773,0.04858,-0.1129,1.0
-0.03,0.2788,0.0486,-0.11304,1.0
-0.02,0.2805,0.0486,-0.1131,1.0
-0.01,0.2822,0.04865,-0.1132,1.0
-0.0,0.2837,0.04868,-0.11334,1.0
0.01,0.2854,0.04868,-0.1134,1.0
0.02,0.2869,0.0487,-0.1135,1.0
0.03,0.2886,0.04874,-0.1136,1.0
0.04,0.29,0.04877,-0.1137,1.0
0.05,0.2922,0.0487,-0.1139,1.0
0.06,0.2947,0.04858,-0.1142,1.0
0.07,0.2969,0.0485,-0.1144,1.0
0.08,0.2988,0.04843,-0.11456,1.0
0.09,0.3008,0.0484,-0.11475,1.0
0.1,0.3025,0.04834,-0.11487,1.0
0.11,0.3044,0.04834,-0.115,1.0
0.12,0.3062,0.0483,-0.1151,1.0
0.13,0.3079,0.0483,-0.11523,1.0
0.14,0.3093,0.0483,-0.11536,1.0
0.15,0.311,0.0483,-0.1154,1.0
0.16,0.3127,0.0483,-0.11554,1.0
0.17,0.3145,0.0483,-0.11566,1.0
0.18,0.3162,0.0483,-0.1158,1.0
0.19,0.3179,0.0483,-0.11584,1.0
0.2,0.3196,0.04834,-0.11597,1.0
0.21,0.3213,0.04834,-0.1161,1.0
0.22,0.323,0.04837,-0.1162,1.0
0.23,0.325,0.04837,-0.11633,1.0
0.24,0.3267,0.0484,-0.11646,1.0
0.25,0.3284,0.04843,-0.1166,1.0
0.26,0.3303,0.04846,-0.1167,1.0
0.27,0.332,0.0485,-0.1168,1.0
0.28,0.334,0.04852,-0.117,1.0
0.29,0.336,0.04855,-0.1171,1.0
0.3,0.3376,0.04858,-0.11725,1.0
0.31,0.3398,0.04855,-0.11743,1.0
0.32,0.3425,0.04843,-0.1177,1.0
0.33,0.3447,0.04837,-0.1179,1.0
0.34,0.3467,0.04834,-0.11804,1.0
0.35,0.3486,0.0483,-0.1182,1.0
0.36,0.3508,0.04828,-0.11835,1.0
0.37,0.3528,0.04828,-0.1185,1.0
0.38,0.3547,0.04828,-0.11865,1.0
0.39,0.357,0.04828,-0.11884,1.0
0.4,0.359,0.04828,-0.11896,1.0
0.41,0.361,0.0483,-0.11914,1.0
0.42,0.363,0.0483,-0.1193,1.0
0.43,0.3652,0.0483,-0.1195,1.0
0.44,0.3674,0.04834,-0.1196,1.0
0.45,0.3699,0.04834,-0.1198,1.0
0.46,0.372,0.04834,-0.12006,1.0
0.47,0.3743,0.04837,-0.12024,1.0
0.48,0.3767,0.0484,-0.1204,1.0
0.49,0.3792,0.04843,-0.12067,1.0
0.5,0.3816,0.04843,-0.12085,1.0
0.51,0.384,0.04837,-0.1211,1.0
0.52,0.3865,0.0483,-0.1213,1.0
0.53,0.389,0.0483,-0.1215,1.0
0.54,0.391,0.04828,-0.1217,1.0
0.55,0.3936,0.04828,-0.1219,1.0
0.56,0.396,0.04828,-0.1221,1.0
0.57,0.3982,0.04828,-0.12225,1.0
0.58,0.401,0.04828,-0.1225,1.0
0.59,0.4033,0.0483,-0.1227,1.0
0.6,0.4058,0.0483,-0.1229,1.0
0.61,0.4084,0.04834,-0.12317,1.0
0.62,0.4114,0.0484,-0.1235,0.0
0.63,0.4136,0.0483,-0.1236,1.0
0.64,0.416,0.04828,-0.1238,1.0
0.65,0.4182,0.04825,-0.12396,1.0
0.66,0.4204,0.04825,-0.1241,1.0
0.67,0.4224,0.04828,-0.1242,1.0
0.68,0.4246,0.04828,-0.1244,1.0
0.69,0.4265,0.04828,-0.1245,1.0
0.7,0.4282,0.04825,-0.1245,1.0
0.71,0.43,0.0482,-0.1246,1.0
0.72,0.4314,0.04816,-0.1245,1.0
0.73,0.4324,0.04807,-0.1244,1.0
0.74,0.4326,0.0479,-0.1241,0.0
0.75,0.4314,0.04794,-0.1238,1.0
0.76,0.4297,0.04797,-0.1235,1.0
0.77,0.428,0.048,-0.12317,1.0
0.78,0.4263,0.048,-0.1228,1.0
0.79,0.425,0.048,-0.1225,1.0
0.8,0.4236,0.048,-0.1222,1.0
0.81,0.4224,0.04797,-0.1219,1.0
0.82,0.4211,0.04797,-0.1216,0.0
0.83,0.4194,0.048,-0.1213,1.0
0.84,0.418,0.04803,-0.121,1.0
0.85,0.417,0.048,-0.12067,0.0
0.86,0.4155,0.048,-0.1203,1.0
0.87,0.4146,0.04797,-0.11993,1.0
0.88,0.4133,0.04794,-0.11957,1.0
0.89,0.4175,0.04843,-0.12103,0.0
0.9,0.411,0.04782,-0.11884,1.0
0.91,0.4097,0.04776,-0.1184,1.0
0.92,0.416,0.04828,-0.12036,0.0
0.93,0.3955,0.0476,-0.11584,0.0
0.94,0.4055,0.0478,-0.1175,1.0
0.95,0.4036,0.04782,-0.1171,0.0
0.96,0.4026,0.04782,-0.1168,1.0
0.97,0.3967,0.0478,-0.1157,0.0
0.98,0.3997,0.04785,-0.11615,1.0
0.99,0.3984,0.04785,-0.11584,0.0
1.0,0.3984,0.04788,-0.1157,1.0
1.01,0.3992,0.04794,-0.1158,1.0
1.02,0.3997,0.04797,-0.1157,1.0
1.03,0.4001,0.04803,-0.1157,1.0
1.04,0.401,0.04807,-0.1157,1.0
1.05,0.4014,0.0481,-0.11566,1.0
1.06,0.4019,0.04816,-0.11566,1.0
1.07,0.4023,0.0482,-0.1156,1.0
1.08,0.4028,0.04822,-0.1156,1.0
1.09,0.4036,0.04828,-0.11554,1.0
1.1,0.404,0.0483,-0.11554,1.0
1.11,0.4045,0.04834,-0.1155,1.0
1.12,0.4053,0.0484,-0.1154,1.0
1.13,0.4058,0.04843,-0.1154,1.0
1.14,0.4065,0.04846,-0.11536,1.0
1.15,0.407,0.04852,-0.11536,1.0
1.16,0.4077,0.04855,-0.1153,1.0
1.17,0.4084,0.04858,-0.1153,1.0
1.18,0.4092,0.04865,-0.1153,1.0
1.19,0.4097,0.04868,-0.11523,1.0
1.2,0.4104,0.0487,-0.11523,1.0
1.21,0.4111,0.04874,-0.1152,1.0
1.22,0.412,0.0488,-0.1152,1.0
1.23,0.4128,0.04883,-0.1152,1.0
1.24,0.4136,0.04886,-0.1152,1.0
1.25,0.4143,0.04892,-0.1152,1.0
1.26,0.4153,0.04895,-0.1151,1.0
1.27,0.416,0.04898,-0.1151,1.0
1.28,0.417,0.04904,-0.1151,1.0
1.29,0.4177,0.04907,-0.1151,1.0
1.3,0.4187,0.0491,-0.1151,1.0
1.31,0.4194,0.04916,-0.1151,1.0
1.32,0.4204,0.0492,-0.1151,1.0
1.33,0.4214,0.04922,-0.1151,1.0
1.34,0.4224,0.0493,-0.1151,1.0
1.35,0.4233,0.04932,-0.1151,1.0
1.36,0.4243,0.04938,-0.1152,1.0
1.37,0.4253,0.0494,-0.1152,1.0
1.38,0.4263,0.04944,-0.1152,1.0
1.39,0.4272,0.0495,-0.1152,1.0
1.4,0.4282,0.04953,-0.1152,1.0
1.41,0.4292,0.04956,-0.11523,1.0
1.42,0.4302,0.04962,-0.11523,1.0
1.43,0.4312,0.04965,-0.11523,1.0
1.44,0.4321,0.0497,-0.1153,1.0
1.45,0.4333,0.04974,-0.1153,1.0
1.46,0.4343,0.0498,-0.1153,1.0
1.47,0.4353,0.04984,-0.11536,1.0
1.48,0.4363,0.0499,-0.11536,1.0
1.49,0.4375,0.04993,-0.1154,1.0
1.5,0.4385,0.05,-0.1154,1.0
1.51,0.4395,0.05002,-0.1154,1.0
1.52,0.4407,0.05008,-0.1155,1.0
1.53,0.4417,0.0501,-0.1155,1.0
1.54,0.4426,0.05017,-0.11554,1.0
1.55,0.4438,0.0502,-0.11554,1.0
1.56,0.4448,0.05026,-0.1156,1.0
1.57,0.446,0.05032,-0.1156,1.0
1.58,0.447,0.05035,-0.11566,1.0
1.59,0.4482,0.0504,-0.1157,1.0
1.6,0.4495,0.05045,-0.1157,1.0
1.61,0.4504,0.0505,-0.1158,1.0
1.62,0.4517,0.05054,-0.11584,1.0
1.63,0.453,0.0506,-0.11584,1.0
1.64,0.454,0.05063,-0.1159,1.0
1.65,0.4553,0.0507,-0.11597,1.0
1.66,0.4565,0.05072,-0.11597,1.0
1.67,0.4578,0.05078,-0.116,1.0
1.68,0.459,0.0508,-0.1161,1.0
1.69,0.4602,0.05087,-0.11615,1.0
1.7,0.4614,0.05093,-0.1162,1.0
1.71,0.4626,0.05096,-0.1163,1.0
1.72,0.464,0.05103,-0.11633,1.0
1.73,0.4653,0.05106,-0.1164,1.0
1.74,0.4668,0.05112,-0.11646,1.0
1.75,0.468,0.05115,-0.1165,1.0
1.76,0.4695,0.0512,-0.1166,1.0
1.77,0.4707,0.05124,-0.11664,1.0
1.78,0.4722,0.0513,-0.1167,1.0
1.79,0.4736,0.05133,-0.11676,1.0
1.8,0.475,0.0514,-0.1168,1.0
1.81,0.4763,0.05142,-0.1169,1.0
1.82,0.4778,0.05148,-0.11694,1.0
1.83,0.4792,0.0515,-0.11707,1.0
1.84,0.4807,0.05157,-0.1171,1.0
1.85,0.4824,0.0516,-0.1172,1.0
1.86,0.484,0.05167,-0.1173,1.0
1.87,0.4854,0.0517,-0.1174,1.0
1.88,0.4868,0.05176,-0.11743,1.0
1.89,0.4885,0.0518,-0.11755,1.0
1.9,0.49,0.05185,-0.1176,1.0
1.91,0.4915,0.05188,-0.1177,1.0
1.92,0.493,0.05194,-0.1178,1.0
1.93,0.4946,0.05197,-0.11786,1.0
1.94,0.496,0.05203,-0.1179,1.0
1.95,0.4978,0.05206,-0.11804,1.0
1.96,0.4993,0.05212,-0.1181,1.0
1.97,0.501,0.05215,-0.1182,1.0
1.98,0.5024,0.05222,-0.1183,1.0
1.99,0.5044,0.05228,-0.1184,1.0
2.0,0.506,0.0523,-0.11847,1.0
2.01,0.508,0.05237,-0.1186,1.0
2.02,0.5093,0.0524,-0.1187,1.0
2.03,0.511,0.05246,-0.1188,1.0
2.04,0.5127,0.0525,-0.1189,1.0
2.05,0.5146,0.05255,-0.119,1.0
2.06,0.516,0.0526,-0.11914,1.0
2.07,0.518,0.05264,-0.11926,1.0
2.08,0.52,0.0527,-0.1194,1.0
2.09,0.522,0.05276,-0.11945,1.0
2.1,0.524,0.0528,-0.11957,1.0
2.11,0.5254,0.05286,-0.1197,1.0
2.12,0.5273,0.05292,-0.1198,1.0
2.13,0.5293,0.05298,-0.11993,1.0
2.14,0.5312,0.053,-0.1201,1.0
2.15,0.533,0.05307,-0.12024,1.0
2.16,0.535,0.05313,-0.12036,1.0
2.17,0.537,0.0532,-0.1205,1.0
2.18,0.539,0.05325,-0.1206,1.0
2.19,0.5415,0.0533,-0.1208,1.0
2.2,0.5435,0.05338,-0.1209,1.0
2.21,0.5454,0.05344,-0.12103,1.0
2.22,0.5474,0.0535,-0.1212,1.0
2.23,0.55,0.05356,-0.12134,1.0
2.24,0.552,0.05362,-0.12146,1.0
2.25,0.5537,0.05368,-0.12164,1.0
2.26,0.556,0.05374,-0.12177,1.0
2.27,0.558,0.0538,-0.12195,1.0
2.28,0.5605,0.0539,-0.12213,1.0
2.29,0.5625,0.05396,-0.12225,1.0
2.3,0.565,0.05405,-0.12244,1.0
2.31,0.567,0.0541,-0.1226,1.0
2.32,0.5693,0.0542,-0.12274,1.0
2.33,0.5713,0.0543,-0.1229,1.0
2.34,0.573,0.05438,-0.12305,1.0
2.35,0.575,0.0545,-0.12317,1.0
2.36,0.5767,0.0546,-0.1232,1.0
2.37,0.5786,0.05472,-0.12335,1.0
2.38,0.58,0.05484,-0.1235,1.0
2.39,0.582,0.05496,-0.12354,1.0
2.4,0.5835,0.0551,-0.12366,1.0
2.41,0.5854,0.05524,-0.1238,1.0
2.42,0.587,0.0554,-0.12384,1.0
2.43,0.5874,0.0555,-0.1238,1.0
2.44,0.5854,0.05557,-0.12354,1.0
2.45,0.584,0.0556,-0.1233,1.0
2.46,0.5825,0.05566,-0.12305,1.0
2.47,0.5815,0.05573,-0.1228,1.0
2.48,0.58,0.0558,-0.12256,1.0
2.49,0.579,0.05585,-0.1224,1.0
2.5,0.578,0.0559,-0.12213,1.0
2.51,0.577,0.05597,-0.12195,1.0
2.52,0.576,0.05603,-0.12177,1.0
2.53,0.575,0.0561,-0.1216,1.0
2.54,0.5737,0.05615,-0.12134,1.0
2.55,0.5728,0.05624,-0.12115,1.0
2.56,0.5713,0.0563,-0.1209,1.0
2.57,0.5703,0.0564,-0.1207,1.0
2.58,0.5693,0.05646,-0.1205,1.0
2.59,0.5684,0.05655,-0.1203,1.0
2.6,0.5674,0.0566,-0.1201,1.0
2.61,0.5664,0.05667,-0.11993,1.0
2.62,0.5654,0.05676,-0.11975,1.0
2.63,0.565,0.05682,-0.1196,1.0
2.64,0.564,0.05692,-0.11945,1.0
2.65,0.5635,0.05698,-0.1193,1.0
2.66,0.563,0.05707,-0.11914,1.0
2.67,0.5625,0.05713,-0.119,1.0
2.68,0.562,0.05722,-0.1189,1.0
2.69,0.5615,0.05728,-0.1187,1.0
2.7,0.561,0.05737,-0.1186,1.0
2.71,0.5605,0.05743,-0.11847,1.0
2.72,0.56,0.05753,-0.11835,1.0
2.73,0.5596,0.0576,-0.1182,1.0
2.74,0.559,0.05768,-0.1181,1.0
2.75,0.559,0.05774,-0.118,1.0
2.76,0.5586,0.0578,-0.11786,1.0
2.77,0.558,0.0579,-0.11774,1.0
2.78,0.558,0.05795,-0.1177,1.0
2.79,0.5576,0.05804,-0.11755,1.0
2.8,0.5576,0.0581,-0.11743,1.0
2.81,0.557,0.0582,-0.1174,1.0
2.82,0.557,0.05826,-0.11725,1.0
2.83,0.557,0.05835,-0.1172,1.0
2.84,0.5566,0.0584,-0.11707,1.0
2.85,0.5566,0.0585,-0.117,1.0
2.86,0.5566,0.05856,-0.1169,1.0
2.87,0.556,0.05865,-0.1168,1.0
2.88,0.556,0.05872,-0.1167,1.0
2.89,0.556,0.0588,-0.11664,1.0
2.9,0.556,0.05887,-0.1165,1.0
2.91,0.556,0.05896,-0.11646,1.0
2.92,0.556,0.05902,-0.1164,1.0
2.93,0.5557,0.0591,-0.1163,1.0
2.94,0.5557,0.05917,-0.1162,1.0
2.95,0.5557,0.05927,-0.1161,1.0
2.96,0.5557,0.05933,-0.116,1.0
2.97,0.5557,0.0594,-0.11597,1.0
2.98,0.5557,0.05948,-0.11584,1.0
2.99,0.5557,0.05954,-0.1158,1.0
3.0,0.5557,0.0596,-0.1157,1.0
3.01,0.5557,0.05966,-0.1156,1.0
3.02,0.5557,0.05975,-0.11554,1.0
3.03,0.5557,0.0598,-0.1155,1.0
3.04,0.5557,0.05988,-0.11536,1.0
3.05,0.5557,0.05994,-0.1153,1.0
3.06,0.5557,0.06,-0.11523,1.0
3.07,0.5557,0.0601,-0.1152,1.0
3.08,0.5557,0.06015,-0.11505,1.0
3.09,0.5557,0.0602,-0.115,1.0
3.1,0.556,0.06027,-0.1149,1.0
3.11,0.556,0.06033,-0.11487,1.0
3.12,0.556,0.0604,-0.11475,1.0
3.13,0.556,0.06046,-0.1147,1.0
3.14,0.5566,0.06052,-0.1146,1.0
3.15,0.5566,0.06058,-0.11456,1.0
3.16,0.5566,0.06064,-0.1145,1.0
3.17,0.557,0.0607,-0.11444,1.0
3.18,0.557,0.06076,-0.1144,1.0
3.19,0.5576,0.06082,-0.1143,1.0
3.2,0.5576,0.06088,-0.11426,1.0
3.21,0.558,0.06094,-0.1142,1.0
3.22,0.558,0.061,-0.11414,1.0
3.23,0.5586,0.06107,-0.1141,1.0
3.24,0.559,0.06113,-0.114,1.0
3.25,0.559,0.0612,-0.11395,1.0
3.26,0.5596,0.06125,-0.1139,1.0
3.27,0.56,0.0613,-0.1139,1.0
3.28,0.5605,0.06134,-0.11383,1.0
3.29,0.561,0.0614,-0.1138,1.0
3.3,0.5615,0.06146,-0.1138,1.0
3.31,0.562,0.06152,-0.1137,1.0
3.32,0.5625,0.06158,-0.11365,1.0
3.33,0.563,0.0616,-0.11365,1.0
3.34,0.5635,0.06168,-0.1136,1.0
3.35,0.564,0.06174,-0.1136,1.0
3.36,0.5645,0.06177,-0.1135,1.0
3.37,0.565,0.06183,-0.1135,1.0
3.38,0.566,0.0619,-0.11346,1.0
3.39,0.5664,0.06195,-0.11346,1.0
3.4,0.5674,0.06198,-0.11346,1.0
3.41,0.568,0.06204,-0.1134,1.0
3.42,0.569,0.06207,-0.1134,1.0
3.43,0.5693,0.06213,-0.1134,1.0
3.44,0.5703,0.0622,-0.1134,1.0
3.45,0.571,0.06223,-0.1134,1.0
3.46,0.572,0.0623,-0.1134,1.0
3.47,0.5728,0.06232,-0.1134,1.0
3.48,0.5737,0.06238,-0.1134,1.0
3.49,0.5747,0.0624,-0.1134,1.0
3.5,0.575,0.06247,-0.1134,1.0
3.51,0.576,0.0625,-0.1134,1.0
3.52,0.577,0.06256,-0.1134,1.0
3.53,0.5786,0.0626,-0.1134,1.0
3.54,0.5796,0.0626,-0.11346,1.0
3.55,0.5806,0.0627,-0.11346,1.0
3.56,0.5815,0.06274,-0.11346,1.0
3.57,0.5825,0.0628,-0.1135,1.0
3.58,0.584,0.0628,-0.1135,1.0
3.59,0.585,0.06287,-0.1135,1.0
3.6,0.5864,0.0629,-0.1136,1.0
3.61,0.5874,0.0629,-0.1136,1.0
3.62,0.589,0.063,-0.11365,1.0
3.63,0.59,0.06305,-0.1137,1.0
3.64,0.5913,0.0631,-0.1137,1.0
3.65,0.593,0.0631,-0.1138,1.0
3.66,0.5938,0.0632,-0.11383,1.0
3.67,0.595,0.06323,-0.11383,1.0
3.68,0.5967,0.06323,-0.1139,1.0
3.69,0.598,0.0633,-0.11395,1.0
3.7,0.599,0.06335,-0.114,1.0
3.71,0.6006,0.06335,-0.1141,1.0
3.72,0.602,0.0634,-0.11414,1.0
3.73,0.6035,0.0635,-0.11414,1.0
3.74,0.605,0.0635,-0.1142,1.0
3.75,0.6064,0.06354,-0.11426,1.0
3.76,0.6084,0.0636,-0.1143,1.0
3.77,0.61,0.0636,-0.11444,1.0
3.78,0.6113,0.06366,-0.1145,1.0
3.79,0.613,0.0637,-0.11456,1.0
3.8,0.6143,0.0638,-0.1146,1.0
3.81,0.616,0.0638,-0.1147,1.0
3.82,0.6177,0.06384,-0.11475,1.0
3.83,0.619,0.0639,-0.11487,1.0
3.84,0.621,0.0639,-0.1149,1.0
3.85,0.6226,0.06396,-0.115,1.0
3.86,0.624,0.064,-0.11505,1.0
3.87,0.626,0.0641,-0.1152,1.0
3.88,0.6274,0.0641,-0.11523,1.0
3.89,0.6294,0.06415,-0.11536,1.0
3.9,0.631,0.0642,-0.1154,1.0
3.91,0.633,0.0643,-0.1155,1.0
3.92,0.6343,0.06433,-0.1156,1.0
3.93,0.636,0.0644,-0.11566,1.0
3.94,0.6377,0.0644,-0.1158,1.0
3.95,0.6396,0.06445,-0.11584,1.0
3.96,0.6416,0.0645,-0.11597,1.0
3.97,0.643,0.0646,-0.1161,1.0
3.98,0.645,0.06464,-0.11615,1.0
3.99,0.647,0.0647,-0.1163,1.0
4.0,0.649,0.0647,-0.1164,1.0
4.01,0.651,0.06476,-0.11646,1.0
4.02,0.653,0.0648,-0.1166,1.0
4.03,0.655,0.0649,-0.1167,1.0
4.04,0.6567,0.06494,-0.11676,1.0
4.05,0.6587,0.065,-0.1169,1.0
4.06,0.6606,0.06506,-0.117,1.0
4.07,0.6626,0.06506,-0.1171,1.0
4.08,0.6646,0.0651,-0.11725,1.0
4.09,0.667,0.0652,-0.1174,1.0
4.1,0.669,0.06525,-0.1175,1.0
4.11,0.6714,0.0653,-0.1176,1.0
4.12,0.674,0.06537,-0.11774,1.0
4.13,0.676,0.0654,-0.1179,1.0
4.14,0.678,0.0655,-0.11804,1.0
4.15,0.6807,0.06555,-0.11816,1.0
4.16,0.683,0.0656,-0.11835,1.0
4.17,0.6855,0.0657,-0.1185,1.0
4.18,0.688,0.06573,-0.11865,1.0
4.19,0.6904,0.0658,-0.11884,1.0
4.2,0.6934,0.0659,-0.119,1.0
4.21,0.696,0.066,-0.11914,1.0
4.22,0.698,0.06604,-0.1193,1.0
4.23,0.701,0.0661,-0.1195,1.0
4.24,0.7036,0.0662,-0.1197,1.0
4.25,0.7065,0.0663,-0.1199,1.0
4.26,0.709,0.0664,-0.12006,1.0
4.27,0.712,0.0665,-0.12024,1.0
4.28,0.715,0.0666,-0.1204,1.0
4.29,0.7173,0.0667,-0.1206,1.0
4.3,0.7197,0.06683,-0.1208,1.0
4.31,0.721,0.067,-0.12085,1.0
4.32,0.723,0.0672,-0.1209,1.0
4.33,0.7246,0.0674,-0.12103,1.0
4.34,0.7266,0.06757,-0.1211,1.0
4.35,0.728,0.0678,-0.12115,1.0
4.36,0.727,0.06793,-0.12103,1.0
